UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Wear_per_torque,time_index,failure_event
7734,L54913,L,300.6,312.0,1481,40.9,132,0,0,0,0,0,0,11.399999999999977,3.227383863080685,0,False
7735,L54914,L,300.6,312.0,1670,29.4,134,0,0,0,0,0,0,11.399999999999977,4.557823129251701,0,False
7736,L54915,L,300.6,312.0,1406,55.1,136,0,0,0,0,0,0,11.399999999999977,2.468239564428312,0,False
7740,L54919,L,300.5,311.9,1576,31.1,149,0,0,0,0,0,0,11.399999999999977,4.790996784565916,0,False
7741,L54920,L,300.5,312.0,1453,45.1,151,0,0,0,0,0,0,11.5,3.3481152993348116,0,False
7742,L54921,L,300.5,312.0,1478,39.0,153,0,0,0,0,0,0,11.5,3.923076923076923,0,False
7744,L54923,L,300.5,311.9,1710,28.4,158,0,0,0,0,0,0,11.399999999999977,5.563380281690141,0,False
7745,L54924,L,300.4,311.7,1314,59.5,160,0,0,0,0,0,0,11.300000000000011,2.689075630252101,0,False
7746,L54925,L,300.4,311.7,1460,39.6,162,0,0,0,0,0,0,11.300000000000011,4.090909090909091,0,False
7749,L54928,L,300.4,311.7,1515,47.4,170,0,0,0,0,0,0,11.300000000000011,3.586497890295359,0,False
7750,L54929,L,300.4,311.6,1674,33.0,172,0,0,0,0,0,0,11.200000000000045,5.212121212121212,0,False
7751,L54930,L,300.4,311.7,1444,51.2,174,0,0,0,0,0,0,11.300000000000011,3.3984375,0,False
7757,L54936,L,300.5,311.8,1368,57.9,191,1,0,0,0,1,0,11.300000000000011,3.2987910189982728,0,True
7759,L54938,L,300.4,311.8,1689,30.8,196,0,0,0,0,0,0,11.400000000000034,6.363636363636363,0,False
7760,L54939,L,300.4,311.8,1272,59.2,198,1,0,0,0,1,0,11.400000000000034,3.3445945945945943,0,True
7764,L54943,L,300.4,311.6,1200,76.6,3,1,0,0,1,0,0,11.200000000000045,0.0391644908616188,0,True
7767,L54946,L,300.3,311.4,1318,52.7,13,0,0,0,0,0,0,11.099999999999966,0.24667931688804554,0,False
7770,L54949,L,300.3,311.5,1552,38.9,23,0,0,0,0,0,0,11.199999999999989,0.5912596401028278,0,False
7771,L54950,L,300.3,311.5,1548,32.2,25,0,0,0,0,0,0,11.199999999999989,0.7763975155279502,0,False
7772,L54951,L,300.3,311.6,1709,29.5,27,0,0,0,0,0,0,11.300000000000011,0.9152542372881356,0,False
7774,L54953,L,300.3,311.4,1759,24.8,34,0,0,0,0,0,0,11.099999999999966,1.3709677419354838,0,False
7775,L54954,L,300.3,311.5,1634,31.9,36,0,0,0,0,0,0,11.199999999999989,1.1285266457680252,0,False
7776,L54955,L,300.3,311.5,1663,33.6,38,0,0,0,0,0,0,11.199999999999989,1.130952380952381,0,False
7778,L54957,L,300.3,311.5,1695,25.6,43,0,0,0,0,0,0,11.199999999999989,1.6796875,0,False
7779,L54958,L,300.4,311.6,1517,39.0,45,0,0,0,0,0,0,11.200000000000045,1.1538461538461537,0,False
7780,L54959,L,300.5,311.7,1811,26.8,47,0,0,0,0,0,0,11.199999999999989,1.753731343283582,0,False
7781,L54960,L,300.4,311.6,1815,23.5,49,0,0,0,0,0,0,11.200000000000045,2.0851063829787235,0,False
7782,L54961,L,300.4,311.7,1513,40.0,51,0,0,0,0,0,0,11.300000000000011,1.275,0,False
7784,L54963,L,300.3,311.5,1667,28.8,56,0,0,0,0,0,0,11.199999999999989,1.9444444444444444,0,False
7785,L54964,L,300.3,311.5,1403,60.1,58,0,0,0,0,0,0,11.199999999999989,0.9650582362728786,0,False
7786,L54965,L,300.2,311.5,1383,42.1,60,0,0,0,0,0,0,11.300000000000011,1.4251781472684084,0,False
7787,L54966,L,300.3,311.5,1466,46.2,62,0,0,0,0,0,0,11.199999999999989,1.3419913419913418,0,False
7788,L54967,L,300.3,311.5,1378,47.5,64,0,0,0,0,0,0,11.199999999999989,1.3473684210526315,0,False
7790,L54969,L,300.2,311.5,1495,38.5,69,0,0,0,0,0,0,11.300000000000011,1.7922077922077921,0,False
7791,L54970,L,300.1,311.4,1729,29.3,71,0,0,0,0,0,0,11.299999999999955,2.42320819112628,0,False
7792,L54971,L,300.1,311.4,1418,47.7,73,0,0,0,0,0,0,11.299999999999955,1.5303983228511528,0,False
7794,L54973,L,300.1,311.5,1434,40.8,80,0,0,0,0,0,0,11.399999999999977,1.9607843137254903,0,False
7797,L54976,L,300.1,311.5,1454,52.4,90,0,0,0,0,0,0,11.399999999999977,1.717557251908397,0,False
7798,L54977,L,300.0,311.4,1476,39.0,92,0,0,0,0,0,0,11.399999999999977,2.358974358974359,0,False
7799,L54978,L,300.0,311.5,1812,28.3,94,0,0,0,0,0,0,11.5,3.3215547703180213,0,False
7800,L54979,L,300.0,311.4,1374,41.9,96,0,0,0,0,0,0,11.399999999999977,2.2911694510739857,0,False
7802,L54981,L,300.0,311.4,1383,49.6,101,0,0,0,0,0,0,11.399999999999977,2.036290322580645,0,False
7803,L54982,L,299.9,311.3,1429,58.2,103,0,0,0,0,0,0,11.400000000000034,1.7697594501718212,0,False
7806,L54985,L,299.9,311.4,1706,28.8,111,0,0,0,0,0,0,11.5,3.8541666666666665,0,False
7807,L54986,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,11.5,2.325102880658436,0,False
7809,L54988,L,299.9,311.4,1627,36.7,118,0,0,0,0,0,0,11.5,3.215258855585831,0,False
7811,L54990,L,300.1,311.5,2218,17.0,123,0,0,0,0,0,0,11.399999999999977,7.235294117647059,0,False
7813,L54992,L,300.0,311.5,1666,32.0,128,0,0,0,0,0,0,11.5,4.0,0,False
7814,L54993,L,300.0,311.5,1455,41.7,130,0,0,0,0,0,0,11.5,3.1175059952038366,0,False
7815,L54994,L,300.0,311.4,1927,24.6,132,0,0,0,0,0,0,11.399999999999977,5.365853658536585,0,False
7817,L54996,L,299.8,311.2,1533,35.9,137,0,0,0,0,0,0,11.399999999999977,3.816155988857939,0,False
7819,L54998,L,299.8,311.2,2142,16.6,144,0,0,0,0,0,0,11.399999999999977,8.674698795180722,0,False
7820,L54999,L,299.8,311.2,1369,46.2,146,0,0,0,0,0,0,11.399999999999977,3.16017316017316,0,False
7822,L55001,L,299.9,311.3,1802,24.4,151,0,0,0,0,0,0,11.400000000000034,6.188524590163935,0,False
7824,L55003,L,300.0,311.3,1484,53.2,158,0,0,0,0,0,0,11.300000000000011,2.969924812030075,0,False
7825,L55004,L,299.9,311.3,1535,38.1,160,0,0,0,0,0,0,11.400000000000034,4.199475065616798,0,False
7827,L55006,L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,11.300000000000011,2.570093457943925,0,False
7830,L55009,L,299.8,311.2,1664,28.3,173,0,0,0,0,0,0,11.399999999999977,6.113074204946996,0,False
7833,L55012,L,300.0,311.4,1484,37.0,183,0,0,0,0,0,0,11.399999999999977,4.945945945945946,0,False
7834,L55013,L,300.0,311.4,1604,38.7,185,0,0,0,0,0,0,11.399999999999977,4.7803617571059425,0,False
7835,L55014,L,300.0,311.4,1483,45.6,187,0,0,0,0,0,0,11.399999999999977,4.100877192982456,0,False
7836,L55015,L,300.1,311.5,1549,34.7,189,0,0,0,0,0,0,11.399999999999977,5.446685878962535,0,False
7837,L55016,L,300.1,311.4,1604,35.0,191,0,0,0,0,0,0,11.299999999999955,5.457142857142857,0,False
7838,L55017,L,300.2,311.5,1685,31.0,193,0,0,0,0,0,0,11.300000000000011,6.225806451612903,0,False
7839,L55018,L,300.2,311.6,1372,49.2,195,0,0,0,0,0,0,11.400000000000034,3.9634146341463414,0,False
7840,L55019,L,300.3,311.6,1374,47.4,197,0,0,0,0,0,0,11.300000000000011,4.156118143459916,0,False
7841,L55020,L,300.2,311.6,1606,31.0,199,0,0,0,0,0,0,11.400000000000034,6.419354838709677,0,False
7842,L55021,L,300.1,311.5,1471,47.2,201,0,0,0,0,0,0,11.399999999999977,4.258474576271186,0,False
7843,L55022,L,300.1,311.5,1659,31.1,203,0,0,0,0,0,0,11.399999999999977,6.527331189710611,0,False
7845,L55024,L,300.1,311.7,1503,42.6,208,0,0,0,0,0,0,11.599999999999966,4.88262910798122,0,False
7846,L55025,L,300.2,311.8,1798,23.2,210,0,0,0,0,0,0,11.600000000000023,9.051724137931036,0,False
7848,L55027,L,300.2,311.6,1322,50.9,215,0,0,0,0,0,0,11.400000000000034,4.2239685658153245,0,False
7852,L55031,L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,11.300000000000011,0.0635593220338983,0,False
7853,L55032,L,300.3,311.7,1515,37.5,5,0,0,0,0,0,0,11.399999999999977,0.13333333333333333,0,False
7854,L55033,L,300.3,311.7,1317,56.5,7,0,0,0,0,0,0,11.399999999999977,0.12389380530973451,0,False
7855,L55034,L,300.3,311.8,1551,37.2,9,0,0,0,0,0,0,11.5,0.24193548387096772,0,False
7857,L55036,L,300.4,311.8,1433,42.2,14,0,0,0,0,0,0,11.400000000000034,0.33175355450236965,0,False
7858,L55037,L,300.5,311.9,1432,43.1,16,0,0,0,0,0,0,11.399999999999977,0.37122969837587005,0,False
7859,L55038,L,300.5,311.9,1350,51.7,18,0,0,0,0,0,0,11.399999999999977,0.3481624758220503,0,False
7861,L55040,L,300.5,312.0,1415,44.6,23,0,0,0,0,0,0,11.5,0.5156950672645739,0,False
7862,L55041,L,300.5,312.0,1498,42.9,25,0,0,0,0,0,0,11.5,0.5827505827505828,0,False
7865,L55044,L,300.5,311.9,1330,59.5,33,0,0,0,0,0,0,11.399999999999977,0.5546218487394958,0,False
7866,L55045,L,300.5,311.9,1383,50.5,35,0,0,0,0,0,0,11.399999999999977,0.693069306930693,0,False
7867,L55046,L,300.5,311.9,1431,49.4,37,0,0,0,0,0,0,11.399999999999977,0.7489878542510122,0,False
7868,L55047,L,300.5,312.0,1461,38.1,39,0,0,0,0,0,0,11.5,1.0236220472440944,0,False
7872,L55051,L,300.6,312.2,1308,54.7,52,0,0,0,0,0,0,11.599999999999966,0.9506398537477148,0,False
7873,L55052,L,300.6,312.3,1532,37.2,54,0,0,0,0,0,0,11.699999999999989,1.4516129032258063,0,False
7874,L55053,L,300.7,312.4,1470,38.6,56,0,0,0,0,0,0,11.699999999999989,1.450777202072539,0,False
7875,L55054,L,300.7,312.3,1548,37.9,58,0,0,0,0,0,0,11.600000000000023,1.5303430079155673,0,False
7876,L55055,L,300.7,312.3,1898,24.0,60,0,0,0,0,0,0,11.600000000000023,2.5,0,False
7878,L55057,L,300.7,312.3,1420,53.8,67,0,0,0,0,0,0,11.600000000000023,1.2453531598513012,0,False
7879,L55058,L,300.7,312.3,1418,49.0,69,0,0,0,0,0,0,11.600000000000023,1.4081632653061225,0,False
7882,L55061,L,300.8,312.4,1493,39.1,79,0,0,0,0,0,0,11.599999999999966,2.020460358056266,0,False
7885,L55064,L,300.8,312.4,1465,59.1,91,1,0,0,1,0,0,11.599999999999966,1.5397631133671743,0,True
7886,L55065,L,300.7,312.3,1590,36.3,93,0,0,0,0,0,0,11.600000000000023,2.5619834710743805,0,False
7888,L55067,L,300.7,312.4,1590,37.9,98,0,0,0,0,0,0,11.699999999999989,2.5857519788918206,0,False
7889,L55068,L,300.7,312.3,1577,33.2,100,0,0,0,0,0,0,11.600000000000023,3.012048192771084,0,False
7891,L55070,L,300.8,312.4,1767,25.6,105,0,0,0,0,0,0,11.599999999999966,4.1015625,0,False
7892,L55071,L,300.8,312.5,1517,39.2,107,0,0,0,0,0,0,11.699999999999989,2.7295918367346936,0,False
7894,L55073,L,300.9,312.7,1416,43.8,112,0,0,0,0,0,0,11.800000000000011,2.5570776255707766,0,False
7896,L55075,L,300.8,312.6,1422,50.0,117,0,0,0,0,0,0,11.800000000000011,2.34,0,False
7897,L55076,L,300.8,312.6,1376,53.6,119,0,0,0,0,0,0,11.800000000000011,2.220149253731343,0,False
7898,L55077,L,300.8,312.5,1434,50.7,121,0,0,0,0,0,0,11.699999999999989,2.3865877712031556,0,False
7899,L55078,L,300.8,312.5,1423,47.3,123,0,0,0,0,0,0,11.699999999999989,2.6004228329809727,0,False
7900,L55079,L,300.9,312.4,1364,52.5,125,0,0,0,0,0,0,11.5,2.380952380952381,0,False
7901,L55080,L,300.8,312.4,1825,23.8,127,0,0,0,0,0,0,11.599999999999966,5.336134453781512,0,False
7902,L55081,L,300.8,312.4,1365,44.5,129,0,0,0,0,0,0,11.599999999999966,2.898876404494382,0,False
7904,L55083,L,300.8,312.3,1435,44.8,134,0,0,0,0,0,0,11.5,2.991071428571429,0,False
7907,L55086,L,300.9,312.4,1372,51.0,142,0,0,0,0,0,0,11.5,2.784313725490196,0,False
7908,L55087,L,300.8,312.3,1858,26.3,144,0,0,0,0,0,0,11.5,5.475285171102661,0,False
7909,L55088,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0,11.600000000000023,5.447761194029851,0,False
7910,L55089,L,300.7,312.2,1590,38.5,148,0,0,0,0,0,0,11.5,3.844155844155844,0,False
7912,L55091,L,300.7,312.1,1512,36.9,153,0,0,0,0,0,0,11.400000000000034,4.146341463414634,0,False
7913,L55092,L,300.7,312.1,1498,44.0,155,0,0,0,0,0,0,11.400000000000034,3.522727272727273,0,False
7914,L55093,L,300.7,312.1,1395,41.9,157,0,0,0,0,0,0,11.400000000000034,3.7470167064439144,0,False
7917,L55096,L,300.8,312.1,1512,37.1,169,0,0,0,0,0,0,11.300000000000011,4.555256064690027,0,False
7918,L55097,L,300.9,312.1,1474,42.4,171,0,0,0,0,0,0,11.200000000000045,4.033018867924528,0,False
7919,L55098,L,300.8,312.1,1505,41.3,173,0,0,0,0,0,0,11.300000000000011,4.188861985472156,0,False
7920,L55099,L,300.8,312.0,1496,40.0,175,0,0,0,0,0,0,11.199999999999989,4.375,0,False
7921,L55100,L,300.8,312.0,1382,49.3,177,0,0,0,0,0,0,11.199999999999989,3.59026369168357,0,False
7922,L55101,L,300.7,311.9,1419,47.7,179,0,0,0,0,0,0,11.199999999999989,3.752620545073375,0,False
7923,L55102,L,300.7,311.9,1462,39.7,181,0,0,0,0,0,0,11.199999999999989,4.559193954659949,0,False
7927,L55106,L,300.7,311.9,1335,57.1,194,1,0,0,0,1,0,11.199999999999989,3.3975481611208407,0,True
7928,L55107,L,300.7,311.9,1476,42.0,196,0,0,0,0,0,0,11.199999999999989,4.666666666666667,0,False
7929,L55108,L,300.6,311.7,1497,43.6,198,0,0,0,0,0,0,11.099999999999966,4.541284403669724,0,False
7931,L55110,L,300.6,311.6,1455,48.0,203,0,0,0,0,0,0,11.0,4.229166666666667,0,False
7932,L55111,L,300.7,311.7,1499,38.4,205,0,0,0,0,0,0,11.0,5.338541666666667,0,False
7933,L55112,L,300.7,311.8,1478,41.9,207,0,0,0,0,0,0,11.100000000000023,4.940334128878281,0,False
7934,L55113,L,300.8,311.8,1928,21.8,209,0,0,0,0,0,0,11.0,9.587155963302752,0,False
7937,L55116,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0,10.899999999999977,4.676724137931035,0,False
7938,L55117,L,300.8,311.7,1578,31.4,219,0,0,0,0,0,0,10.899999999999977,6.974522292993631,0,False
7939,L55118,L,300.8,311.7,1681,31.3,221,0,0,0,0,0,0,10.899999999999977,7.060702875399361,0,False
7940,L55119,L,300.8,311.8,1417,43.4,223,0,0,0,0,0,0,11.0,5.138248847926268,0,False
7943,L55122,L,300.8,311.7,1432,45.8,6,0,0,0,0,0,0,10.899999999999977,0.13100436681222707,0,False
7944,L55123,L,300.8,311.7,1753,29.0,8,0,0,0,0,0,0,10.899999999999977,0.27586206896551724,0,False
7945,L55124,L,300.8,311.7,1414,49.0,10,0,0,0,0,0,0,10.899999999999977,0.20408163265306123,0,False
7946,L55125,L,300.8,311.7,1655,32.2,12,0,0,0,0,0,0,10.899999999999977,0.37267080745341613,0,False
7947,L55126,L,300.8,311.6,1516,35.6,14,0,0,0,0,0,0,10.800000000000011,0.3932584269662921,0,False
7948,L55127,L,300.8,311.7,1426,45.5,16,0,0,0,0,0,0,10.899999999999977,0.3516483516483517,0,False
7949,L55128,L,300.8,311.7,1479,39.4,18,0,0,0,0,0,0,10.899999999999977,0.4568527918781726,0,False
7951,L55130,L,300.8,311.6,1568,36.0,23,0,0,0,0,0,0,10.800000000000011,0.6388888888888888,0,False
7954,L55133,L,301.0,312.0,1447,36.8,31,0,0,0,0,0,0,11.0,0.8423913043478262,0,False
7955,L55134,L,301.0,311.9,1454,41.9,33,0,0,0,0,0,0,10.899999999999977,0.7875894988066826,0,False
7959,L55138,L,301.0,312.1,1377,49.9,48,0,0,0,0,0,0,11.100000000000023,0.9619238476953909,0,False
7960,L55139,L,301.0,312.1,1585,32.3,50,0,0,0,0,0,0,11.100000000000023,1.5479876160990713,0,False
7962,L55141,L,301.0,312.2,1264,59.0,57,0,0,0,0,0,0,11.199999999999989,0.9661016949152542,0,False
7963,L55142,L,301.0,312.2,1372,47.0,59,0,0,0,0,0,0,11.199999999999989,1.2553191489361701,0,False
7964,L55143,L,301.0,312.2,1510,39.9,61,0,0,0,0,0,0,11.199999999999989,1.5288220551378446,0,False
7965,L55144,L,300.9,312.1,1423,40.2,63,0,0,0,0,0,0,11.200000000000045,1.5671641791044775,0,False
7966,L55145,L,301.1,312.3,1464,35.3,65,0,0,0,0,0,0,11.199999999999989,1.841359773371105,0,False
7967,L55146,L,301.0,312.2,1602,35.9,67,0,0,0,0,0,0,11.199999999999989,1.8662952646239555,0,False
7969,L55148,L,300.9,312.2,1811,23.2,72,0,0,0,0,0,0,11.300000000000011,3.103448275862069,0,False
7970,L55149,L,300.9,312.1,1711,28.8,74,0,0,0,0,0,0,11.200000000000045,2.569444444444444,0,False
7972,L55151,L,301.0,312.1,1405,46.1,79,0,0,0,0,0,0,11.100000000000023,1.7136659436008677,0,False
7973,L55152,L,301.1,312.2,1397,54.9,81,0,0,0,0,0,0,11.099999999999966,1.4754098360655739,0,False
7974,L55153,L,301.1,312.3,1682,29.7,83,0,0,0,0,0,0,11.199999999999989,2.7946127946127945,0,False
7975,L55154,L,301.2,312.3,1528,38.4,85,0,0,0,0,0,0,11.100000000000023,2.213541666666667,0,False
7978,L55157,L,301.2,312.4,1378,59.0,95,0,0,0,0,0,0,11.199999999999989,1.6101694915254237,0,False
7979,L55158,L,301.2,312.4,1480,53.5,97,0,0,0,0,0,0,11.199999999999989,1.8130841121495327,0,False
7982,L55161,L,301.0,312.3,1445,36.4,105,0,0,0,0,0,0,11.300000000000011,2.8846153846153846,0,False
7983,L55162,L,301.0,312.3,1488,42.6,107,0,0,0,0,0,0,11.300000000000011,2.511737089201878,0,False
7984,L55163,L,301.0,312.2,1601,33.0,109,0,0,0,0,0,0,11.199999999999989,3.303030303030303,0,False
7985,L55164,L,301.0,312.3,1550,34.9,111,0,0,0,0,0,0,11.300000000000011,3.1805157593123212,0,False
7986,L55165,L,301.0,312.2,1540,34.1,113,0,0,0,0,0,0,11.199999999999989,3.3137829912023458,0,False
7987,L55166,L,301.1,312.3,1587,34.5,115,0,0,0,0,0,0,11.199999999999989,3.3333333333333335,0,False
7989,L55168,L,301.1,312.3,1486,34.9,122,0,0,0,0,0,0,11.199999999999989,3.495702005730659,0,False
7990,L55169,L,301.1,312.4,1430,37.9,124,0,0,0,0,0,0,11.299999999999955,3.271767810026385,0,False
7992,L55171,L,301.1,312.3,1534,39.0,129,0,0,0,0,0,0,11.199999999999989,3.3076923076923075,0,False
7994,L55173,L,301.1,312.3,1595,31.9,134,0,0,0,0,0,0,11.199999999999989,4.200626959247649,0,False
7995,L55174,L,301.0,312.3,1424,43.5,136,0,0,0,0,0,0,11.300000000000011,3.1264367816091956,0,False
7996,L55175,L,301.0,312.2,1776,28.8,138,0,0,0,0,0,0,11.199999999999989,4.791666666666667,0,False
7999,L55178,L,300.9,312.1,1359,51.7,146,0,0,0,0,0,0,11.200000000000045,2.8239845261121856,0,False
8002,L55181,L,300.8,312.0,1374,50.2,154,0,0,0,0,0,0,11.199999999999989,3.0677290836653386,0,False
8005,L55184,L,300.9,312.0,1533,44.0,162,0,0,0,0,0,0,11.100000000000023,3.6818181818181817,0,False
8006,L55185,L,300.8,312.0,1477,37.3,164,0,0,0,0,0,0,11.199999999999989,4.396782841823057,0,False
8007,L55186,L,300.9,312.1,1462,46.0,166,0,0,0,0,0,0,11.200000000000045,3.608695652173913,0,False
8009,L55188,L,300.8,311.9,1414,41.1,171,0,0,0,0,0,0,11.099999999999966,4.160583941605839,0,False
8011,L55190,L,300.8,311.8,1323,61.1,178,0,0,0,0,0,0,11.0,2.913256955810147,0,False
8012,L55191,L,300.8,311.8,1427,43.3,180,0,0,0,0,0,0,11.0,4.157043879907621,0,False
8015,L55194,L,300.9,312.0,1500,44.2,188,0,0,0,0,0,0,11.100000000000023,4.253393665158371,0,False
8018,L55197,L,301.0,312.0,1518,39.3,196,0,0,0,0,0,0,11.0,4.987277353689568,0,False
8019,L55198,L,301.0,311.9,1889,23.5,198,0,0,0,0,0,0,10.899999999999977,8.425531914893616,0,False
8020,L55199,L,301.0,312.1,1675,30.7,200,0,0,0,0,0,0,11.100000000000023,6.514657980456026,0,False
8023,L55202,L,300.9,312.0,1441,43.8,210,0,0,0,0,0,0,11.100000000000023,4.794520547945206,0,False
8025,L55204,L,300.9,312.0,1493,38.7,217,0,0,0,0,0,0,11.100000000000023,5.607235142118863,0,False
8027,L55206,L,300.7,311.9,1399,50.2,222,1,0,0,0,1,0,11.199999999999989,4.422310756972111,0,True
8028,L55207,L,300.6,311.9,1425,44.9,224,0,0,0,0,0,0,11.299999999999955,4.988864142538976,0,False
8029,L55208,L,300.6,311.8,1501,44.8,226,0,0,0,0,0,0,11.199999999999989,5.044642857142858,0,False
8031,L55210,L,300.6,312.0,1490,42.2,3,0,0,0,0,0,0,11.399999999999977,0.07109004739336493,0,False
8032,L55211,L,300.7,312.0,1550,32.4,5,0,0,0,0,0,0,11.300000000000011,0.154320987654321,0,False
8033,L55212,L,300.8,312.0,1416,46.5,7,0,0,0,0,0,0,11.199999999999989,0.15053763440860216,0,False
8034,L55213,L,300.7,311.9,1485,38.8,9,0,0,0,0,0,0,11.199999999999989,0.23195876288659795,0,False
8035,L55214,L,300.7,311.8,1564,36.8,11,0,0,0,0,0,0,11.100000000000023,0.2989130434782609,0,False
8036,L55215,L,300.7,311.7,1910,19.7,13,0,0,0,0,0,0,11.0,0.6598984771573604,0,False
8037,L55216,L,300.7,311.7,1460,46.1,15,0,0,0,0,0,0,11.0,0.32537960954446854,0,False
8038,L55217,L,300.7,311.8,1603,34.1,17,0,0,0,0,0,0,11.100000000000023,0.49853372434017595,0,False
8039,L55218,L,300.7,311.8,1486,47.3,19,0,0,0,0,0,0,11.100000000000023,0.40169133192389006,0,False
8040,L55219,L,300.8,311.9,1560,31.8,21,0,0,0,0,0,0,11.099999999999966,0.660377358490566,0,False
8041,L55220,L,300.8,311.9,1498,39.3,23,0,0,0,0,0,0,11.099999999999966,0.5852417302798982,0,False
8043,L55222,L,300.8,311.9,1486,45.1,30,0,0,0,0,0,0,11.099999999999966,0.6651884700665188,0,False
8044,L55223,L,300.7,311.9,1486,35.8,32,0,0,0,0,0,0,11.199999999999989,0.893854748603352,0,False
8045,L55224,L,300.7,311.8,1441,38.1,34,0,0,0,0,0,0,11.100000000000023,0.8923884514435695,0,False
8047,L55226,L,300.6,311.8,1471,41.4,39,0,0,0,0,0,0,11.199999999999989,0.9420289855072465,0,False
8048,L55227,L,300.6,311.9,1463,38.2,41,0,0,0,0,0,0,11.299999999999955,1.0732984293193717,0,False
8049,L55228,L,300.6,311.9,1413,41.3,43,0,0,0,0,0,0,11.299999999999955,1.0411622276029056,0,False
8051,L55230,L,300.7,312.0,1401,51.1,50,0,0,0,0,0,0,11.300000000000011,0.9784735812133072,0,False
8052,L55231,L,300.6,311.8,1652,27.2,52,0,0,0,0,0,0,11.199999999999989,1.911764705882353,0,False
8053,L55232,L,300.5,311.9,1403,45.7,54,0,0,0,0,0,0,11.399999999999977,1.1816192560175054,0,False
8054,L55233,L,300.5,311.9,1887,21.7,56,0,0,0,0,0,0,11.399999999999977,2.5806451612903225,0,False
8055,L55234,L,300.4,311.8,1405,47.9,58,0,0,0,0,0,0,11.400000000000034,1.210855949895616,0,False
8057,L55236,L,300.1,311.5,1499,43.4,65,0,0,0,0,0,0,11.399999999999977,1.4976958525345623,0,False
8058,L55237,L,300.2,311.5,1549,37.2,67,0,0,0,0,0,0,11.300000000000011,1.8010752688172043,0,False
8059,L55238,L,300.3,311.6,1515,44.9,69,0,0,0,0,0,0,11.300000000000011,1.5367483296213809,0,False
8060,L55239,L,300.2,311.6,1540,37.7,71,0,0,0,0,0,0,11.400000000000034,1.883289124668435,0,False
8065,L55244,L,300.5,311.8,1596,34.8,87,0,0,0,0,0,0,11.300000000000011,2.5,0,False
8067,L55246,L,300.4,311.9,1868,21.3,92,0,0,0,0,0,0,11.5,4.31924882629108,0,False
8072,L55251,L,300.5,312.0,1646,29.5,106,0,0,0,0,0,0,11.5,3.593220338983051,0,False
8074,L55253,L,300.5,312.0,1558,36.7,113,0,0,0,0,0,0,11.5,3.0790190735694822,0,False
8075,L55254,L,300.4,312.0,1631,34.9,115,0,0,0,0,0,0,11.600000000000023,3.2951289398280803,0,False
8076,L55255,L,300.4,312.0,1366,43.0,117,0,0,0,0,0,0,11.600000000000023,2.7209302325581395,0,False
8077,L55256,L,300.3,311.8,1360,48.0,119,0,0,0,0,0,0,11.5,2.4791666666666665,0,False
8078,L55257,L,300.3,311.8,1547,39.7,121,0,0,0,0,0,0,11.5,3.047858942065491,0,False
8079,L55258,L,300.3,311.7,1571,31.2,123,0,0,0,0,0,0,11.399999999999977,3.9423076923076925,0,False
8080,L55259,L,300.2,311.5,1528,36.1,125,0,0,0,0,0,0,11.300000000000011,3.4626038781163433,0,False
8082,L55261,L,300.2,311.6,1356,53.5,132,0,0,0,0,0,0,11.400000000000034,2.467289719626168,0,False
8084,L55263,L,300.1,311.4,1438,42.2,139,0,0,0,0,0,0,11.299999999999955,3.2938388625592414,0,False
8085,L55264,L,300.2,311.4,1483,44.4,141,0,0,0,0,0,0,11.199999999999989,3.175675675675676,0,False
8086,L55265,L,300.2,311.4,1331,49.8,143,0,0,0,0,0,0,11.199999999999989,2.8714859437751006,0,False
8087,L55266,L,300.2,311.4,1463,37.5,145,0,0,0,0,0,0,11.199999999999989,3.8666666666666667,0,False
8088,L55267,L,300.1,311.4,1446,40.6,147,0,0,0,0,0,0,11.299999999999955,3.6206896551724137,0,False
8089,L55268,L,300.1,311.4,1356,45.7,149,0,0,0,0,0,0,11.299999999999955,3.260393873085339,0,False
8090,L55269,L,300.1,311.3,1676,30.3,151,0,0,0,0,0,0,11.199999999999989,4.983498349834983,0,False
8091,L55270,L,300.1,311.4,1910,23.0,153,0,0,0,0,0,0,11.299999999999955,6.6521739130434785,0,False
8092,L55271,L,300.2,311.6,1375,56.9,155,0,0,0,0,0,0,11.400000000000034,2.724077328646749,0,False
8094,L55273,L,300.2,311.6,1511,35.7,160,0,0,0,0,0,0,11.400000000000034,4.481792717086835,0,False
8096,L55275,L,300.2,311.7,1493,48.3,167,0,0,0,0,0,0,11.5,3.4575569358178058,0,False
8098,L55277,L,300.3,311.7,1452,41.5,172,0,0,0,0,0,0,11.399999999999977,4.144578313253012,0,False
8099,L55278,L,300.2,311.6,1500,39.0,174,0,0,0,0,0,0,11.400000000000034,4.461538461538462,0,False
8100,L55279,L,300.2,311.7,1603,30.5,176,0,0,0,0,0,0,11.5,5.770491803278689,0,False
8101,L55280,L,300.3,311.7,1682,27.8,178,0,0,0,0,0,0,11.399999999999977,6.402877697841727,0,False
